date,code,name
2024-10-07,7730,マニー
2024-10-07,8194,ライフコーポレーション
2024-10-07,8278,フジ
2024-10-07,8923,トーセイ
2024-10-07,9558,ジャパニアス
2024-10-08,2408,ＫＧ情報
2024-10-08,2668,タビオ
2024-10-08,2698,キャンドゥ
2024-10-08,2722,ＩＫホールディングス
2024-10-08,2882,イートアンドホールディングス
2024-10-08,2918,わらべや日洋ホールディングス
2024-10-08,3086,Ｊ．フロント　リテイリング
2024-10-08,3222,ユナイテッド・スーパーマーケット・ホールディングス
2024-10-08,3454,ファーストブラザーズ
2024-10-08,4198,テンダ
2024-10-08,4735,京進
2024-10-08,5932,三協立山
2024-10-08,6496,中北製作所
2024-10-08,7811,中本パックス
2024-10-08,8570,イオンフィナンシャルサービス
2024-10-08,9876,コックス
2024-10-09,2653,イオン九州
2024-10-09,2670,エービーシー・マート
2024-10-09,2686,ジーフット
2024-10-09,2747,北雄ラッキー
2024-10-09,3490,アズ企画設計
2024-10-09,3543,コメダホールディングス
2024-10-09,3550,スタジオアタオ
2024-10-09,3892,岡山製紙
2024-10-09,4343,イオンファンタジー
2024-10-09,4714,リソー教育グループ
2024-10-09,5161,西川ゴム工業
2024-10-09,5243,ｎｏｔｅ
2024-10-09,5982,マルゼン
2024-10-09,6183,ベルシステム２４ホールディングス
2024-10-09,6552,ＧａｍｅＷｉｔｈ
2024-10-09,7427,エコートレーディング
2024-10-09,7450,サンデー
2024-10-09,7512,イオン北海道
2024-10-09,7581,サイゼリヤ
2024-10-09,7713,シグマ光機
2024-10-09,7888,三光合成
2024-10-09,8166,タカキュー
2024-10-09,8198,マックスバリュ東海
2024-10-09,8267,イオン
2024-10-09,9560,プログリット
2024-10-09,9720,ホテル、ニューグランド
2024-10-09,9846,天満屋ストア
2024-10-09,9861,吉野家ホールディングス
2024-10-09,9946,ミニストップ
2024-10-10,2157,コシダカホールディングス
2024-10-10,2303,ドーン
2024-10-10,2337,いちご
2024-10-10,2338,クオンタムソリューションズ
2024-10-10,2341,アルバイトタイムス
2024-10-10,2735,ワッツ
2024-10-10,2791,大黒天物産
2024-10-10,2872,セイヒョー
2024-10-10,2999,ホームポジション
2024-10-10,3063,ジェイグループホールディングス
2024-10-10,3083,スターシーズ
2024-10-10,3093,トレジャー・ファクトリー
2024-10-10,3267,フィル・カンパニー
2024-10-10,3382,セブン＆アイ・ホールディングス
2024-10-10,3546,アレンザホールディングス
2024-10-10,3593,ホギメディカル
2024-10-10,3697,ＳＨＩＦＴ
2024-10-10,3907,シリコンスタジオ
2024-10-10,4017,クリーマ
2024-10-10,4057,インターファクトリー
2024-10-10,4432,ウイングアーク１ｓｔ
2024-10-10,4530,久光製薬
2024-10-10,4668,明光ネットワークジャパン
2024-10-10,4728,トーセ
2024-10-10,4763,クリーク・アンド・リバー社
2024-10-10,5574,ＡＢＥＪＡ
2024-10-10,6136,オーエスジー
2024-10-10,6173,アクアライン
2024-10-10,6432,竹内製作所
2024-10-10,6532,ベイカレント
2024-10-10,6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ
2024-10-10,7360,オンデック
2024-10-10,7501,ティムコ
2024-10-10,7513,コジマ
2024-10-10,7516,コーナン商事
2024-10-10,7544,スリーエフ
2024-10-10,7673,ダイコー通産
2024-10-10,8181,東天紅
2024-10-10,8203,ＭｒＭａｘＨＤ
2024-10-10,8237,松屋
2024-10-10,8247,大和
2024-10-10,8908,毎日コムネット
2024-10-10,8918,ランド
2024-10-10,9253,スローガン
2024-10-10,9381,エーアイテイー
2024-10-10,9414,日本ＢＳ放送
2024-10-10,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ
2024-10-10,9661,歌舞伎座
2024-10-10,9716,乃村工藝社
2024-10-10,9765,オオバ
2024-10-10,9903,カンセキ
2024-10-10,9972,アルテック
2024-10-10,9974,ベルク
2024-10-10,9983,ファーストリテイリング
2024-10-10,9993,ヤマザワ
2024-10-11,1419,タマホーム
2024-10-11,1997,暁飯島工業
2024-10-11,2153,Ｅ・Ｊホールディングス
2024-10-11,2164,地域新聞社
2024-10-11,2292,Ｓ　Ｆｏｏｄｓ
2024-10-11,2305,スタジオアリス
2024-10-11,2459,アウンコンサルティング
2024-10-11,2462,ライク
2024-10-11,2471,エスプール
2024-10-11,2484,出前館
2024-10-11,2669,カネ美食品
2024-10-11,2683,魚喜
2024-10-11,2687,シー・ヴイ・エス・ベイエリア
2024-10-11,2736,フェスタリアホールディングス
2024-10-11,2769,ヴィレッジヴァンガードコーポレーション
2024-10-11,3030,ハブ
2024-10-11,3045,カワサキ
2024-10-11,3046,ジンズホールディングス
2024-10-11,3048,ビックカメラ
2024-10-11,3065,ライフフーズ
2024-10-11,3168,ＭＥＲＦ
2024-10-11,3192,白鳩
2024-10-11,3198,ＳＦＰホールディングス
2024-10-11,3201,日本毛織
2024-10-11,3280,エストラスト
2024-10-11,3349,コスモス薬品
2024-10-11,3387,クリエイト・レストランツ・ホールディングス
2024-10-11,3501,ＳＵＭＩＮＯＥ
2024-10-11,3557,ユナイテッド＆コレクティブ
2024-10-11,3560,ほぼ日
2024-10-11,3562,Ｎｏ．１
2024-10-11,3608,ＴＳＩホールディングス
2024-10-11,3627,テクミラホールディングス
2024-10-11,3647,アスリナ
2024-10-11,3678,メディアドゥ
2024-10-11,3760,ケイブ
2024-10-11,3791,ＩＧポート
2024-10-11,3815,メディア工房
2024-10-11,3922,ＰＲ　ＴＩＭＥＳ
2024-10-11,3967,エルテス
2024-10-11,3991,ウォンテッドリー
2024-10-11,3996,サインポスト
2024-10-11,4076,シイエヌエス
2024-10-11,4176,ココナラ
2024-10-11,4187,大阪有機化学工業
2024-10-11,4317,レイ
2024-10-11,4361,川口化学工業
2024-10-11,4370,モビルス
2024-10-11,4397,チームスピリット
2024-10-11,4429,リックソフト
2024-10-11,4440,ヴィッツ
2024-10-11,4443,Ｓａｎｓａｎ
2024-10-11,4494,バリオセキュア
2024-10-11,4577,ダイト
2024-10-11,4616,川上塗料
2024-10-11,4645,市進ホールディングス
2024-10-11,4760,アルファ
2024-10-11,4920,日本色材工業研究所
2024-10-11,5018,ＭＯＲＥＳＣＯ
2024-10-11,5078,セレコーポレーション
2024-10-11,5129,ＦＩＸＥＲ
2024-10-11,5246,ＥＬＥＭＥＮＴＳ
2024-10-11,5250,ＧＭＯプライム・ストラテジー
2024-10-11,5271,トーヨーアサノ
2024-10-11,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス
2024-10-11,5578,ＡＲアドバンストテクノロジ
2024-10-11,5885,ジーデップ・アドバンス
2024-10-11,5967,ＴＯＮＥ
2024-10-11,6086,シンメンテホールディングス
2024-10-11,6159,ミクロン精密
2024-10-11,6217,津田駒工業
2024-10-11,6224,ＪＲＣ
2024-10-11,6264,マルマエ
2024-10-11,6289,技研製作所
2024-10-11,6323,ローツェ
2024-10-11,6543,日宣
2024-10-11,6558,クックビズ
2024-10-11,6578,コレックホールディングス
2024-10-11,6634,ＪＮグループ
2024-10-11,6668,アドテック　プラズマ　テクノロジー
2024-10-11,6897,ツインバード
2024-10-11,7049,識学
2024-10-11,7219,エッチ・ケー・エス
2024-10-11,7373,アイドマ・ホールディングス
2024-10-11,7434,オータケ
2024-10-11,7453,良品計画
2024-10-11,7487,小津産業
2024-10-11,7514,ヒマラヤ
2024-10-11,7601,ポプラ
2024-10-11,7603,ジーイエット
2024-10-11,7608,エスケイジャパン
2024-10-11,7725,インターアクション
2024-10-11,7805,プリントネット
2024-10-11,7847,グラファイトデザイン
2024-10-11,7868,広済堂ホールディングス
2024-10-11,7928,旭化学工業
2024-10-11,8008,ヨンドシーホールディングス
2024-10-11,8095,アステナホールディングス
2024-10-11,8125,ワキタ
2024-10-11,8127,ヤマトインターナショナル
2024-10-11,8143,ラピーヌ
2024-10-11,8185,チヨダ
2024-10-11,8200,リンガーハット
2024-10-11,8244,近鉄百貨店
2024-10-11,8260,井筒屋
2024-10-11,8289,Ｏｌｙｍｐｉｃグループ
2024-10-11,9216,ビーウィズ
2024-10-11,9270,バリュエンスホールディングス
2024-10-11,9313,丸八倉庫
2024-10-11,9326,関通
2024-10-11,9331,キャスター
2024-10-11,9601,松竹
2024-10-11,9647,協和コンサルタンツ
2024-10-11,9740,セントラル警備保障
2024-10-11,9778,昴
2024-10-11,9812,テーオーホールディングス
2024-10-11,9835,ジュンテンドー
2024-10-11,9837,モリト
2024-10-11,9982,タキヒヨー
2024-10-15,1401,エムビーエス
2024-10-15,1407,ウエストホールディングス
2024-10-15,1418,インターライフホールディングス
2024-10-15,1430,ファーストコーポレーション
2024-10-15,1434,ＪＥＳＣＯホールディングス
2024-10-15,1887,日本国土開発
2024-10-15,2168,パソナグループ
2024-10-15,2379,ディップ
2024-10-15,2404,鉄人化ホールディングス
2024-10-15,2449,プラップジャパン
2024-10-15,2726,パルグループホールディングス
2024-10-15,2798,ワイズテーブルコーポレーション
2024-10-15,2884,ヨシムラ・フード・ホールディングス
2024-10-15,2927,ＡＦＣ－ＨＤアムスライフサイエンス
2024-10-15,2930,北の達人コーポレーション
2024-10-15,2936,ベースフード
2024-10-15,3021,パシフィックネット
2024-10-15,3080,ジェーソン
2024-10-15,3087,ドトール・日レスホールディングス
2024-10-15,3139,ラクト・ジャパン
2024-10-15,3174,ハピネス・アンド・ディ
2024-10-15,3177,ありがとうサービス
2024-10-15,3181,買取王国
2024-10-15,3189,ＡＮＡＰホールディングス
2024-10-15,3223,エスエルディー
2024-10-15,3236,プロパスト
2024-10-15,3266,ファンドクリエーショングループ
2024-10-15,3281,ＧＬＰ投資法人
2024-10-15,3290,Ｏｎｅリート投資法人
2024-10-15,3297,東武住販
2024-10-15,3440,日創グループ
2024-10-15,3466,ラサールロジポート投資法人
2024-10-15,3479,ティーケーピー
2024-10-15,3536,アクサスホールディングス
2024-10-15,3541,農業総合研究所
2024-10-15,3547,ユニシアホールディングス
2024-10-15,3548,バロックジャパンリミテッド
2024-10-15,3558,ジェイドグループ
2024-10-15,3645,メディカルネット
2024-10-15,3810,サイバーステップホールディングス
2024-10-15,3826,システムインテグレータ
2024-10-15,3915,テラスカイ
2024-10-15,3935,エディア
2024-10-15,3987,エコモット
2024-10-15,3994,マネーフォワード
2024-10-15,4015,ペイクラウドホールディングス
2024-10-15,4016,ＭＩＴホールディングス
2024-10-15,4055,ティアンドエスグループ
2024-10-15,4197,アスマーク
2024-10-15,4199,ワンダープラネット
2024-10-15,4270,ＢｅｅＸ
2024-10-15,4412,サイエンスアーツ
2024-10-15,4413,ボードルア
2024-10-15,4433,ヒト・コミュニケーションズ・ホールディングス
2024-10-15,4434,サーバーワークス
2024-10-15,4439,東名
2024-10-15,4490,ビザスク
2024-10-15,4673,川崎地質
2024-10-15,4885,室町ケミカル
2024-10-15,4891,ティムス
2024-10-15,5025,マーキュリー
2024-10-15,5026,トリプルアイズ
2024-10-15,5527,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ
2024-10-15,5575,Ｇｌｏｂｅｅ
2024-10-15,5580,プロディライト
2024-10-15,5817,ＪＭＡＣＳ
2024-10-15,5990,スーパーツール
2024-10-15,6044,三機サービス
2024-10-15,6047,Ｇｕｎｏｓｙ
2024-10-15,6058,ベクトル
2024-10-15,6093,エスクロー・エージェント・ジャパン
2024-10-15,6150,タケダ機械
2024-10-15,6182,メタリアル
2024-10-15,6199,セラク
2024-10-15,6255,エヌ・ピー・シー
2024-10-15,6489,前澤工業
2024-10-15,6505,東洋電機製造
2024-10-15,6521,オキサイド
2024-10-15,6522,アスタリスク
2024-10-15,6572,オープングループ
2024-10-15,6814,古野電気
2024-10-15,6866,日置電機
2024-10-15,7035,ａｎｄ　ｆａｃｔｏｒｙ
2024-10-15,7065,ユーピーアール
2024-10-15,7074,トゥエンティーフォーセブンホールディングス
2024-10-15,7077,ＡＬｉＮＫインターネット
2024-10-15,7083,ＡＨＣグループ
2024-10-15,7085,カーブスホールディングス
2024-10-15,7351,グッドパッチ
2024-10-15,7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ
2024-10-15,7357,ジオコード
2024-10-15,7370,Ｅｎｊｉｎ
2024-10-15,7388,ＦＰパートナー
2024-10-15,7515,マルヨシセンター
2024-10-15,7520,エコス
2024-10-15,7599,ＩＤＯＭ
2024-10-15,7607,進和
2024-10-15,7610,テイツー
2024-10-15,7689,コパ・コーポレーション
2024-10-15,7719,東京衡機
2024-10-15,7808,シー・エス・ランバー
2024-10-15,7818,トランザクション
2024-10-15,7879,ノダ
2024-10-15,7997,くろがね工作所
2024-10-15,8167,リテールパートナーズ
2024-10-15,8233,高島屋
2024-10-15,8254,さいか屋
2024-10-15,8273,イズミ
2024-10-15,8887,シーラホールディングス
2024-10-15,8904,ＡＶＡＮＴＩＡ
2024-10-15,9168,ライズ・コンサルティング・グループ
2024-10-15,9215,ＣａＳｙ
2024-10-15,9238,バリュークリエーション
2024-10-15,9241,フューチャーリンクネットワーク
2024-10-15,9250,ＧＲＣＳ
2024-10-15,9264,ポエック
2024-10-15,9278,ブックオフグループホールディングス
2024-10-15,9602,東宝
2024-10-15,9948,アークス
2024-10-15,9978,文教堂グループホールディングス
2024-10-15,9979,大庄
2024-10-16,2972,サンケイリアルエステート投資法人
2024-10-16,3295,ヒューリックリート投資法人
2024-10-17,3226,三井不動産アコモデーションファンド投資法人
2024-10-17,3462,野村不動産マスターファンド投資法人
2024-10-17,3481,三菱地所物流リート投資法人
2024-10-17,6146,ディスコ
2024-10-17,7463,アドヴァングループ
2024-10-17,8984,大和ハウスリート投資法人
2024-10-18,2268,Ｂ－Ｒ　サーティワン　アイスクリーム
2024-10-18,2411,ゲンダイエージェンシー
2024-10-18,3091,ブロンコビリー
2024-10-18,3488,セントラル・リート投資法人
2024-10-18,3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ
2024-10-18,4929,アジュバンホールディングス
2024-10-18,5933,アルインコ
2024-10-18,8617,光世証券
2024-10-18,8968,福岡リート投資法人
2024-10-18,9252,ラストワンマイル
2024-10-21,8953,日本都市ファンド投資法人
2024-10-21,8954,オリックス不動産投資法人
2024-10-22,8218,コメリ
2024-10-22,9278,ブックオフグループホールディングス
2024-10-22,9691,両毛システムズ
2024-10-23,3492,ＭＩＲＡＲＴＨ不動産投資法人
2024-10-23,4722,フューチャー
2024-10-23,4973,日本高純度化学
2024-10-23,6594,ニデック
2024-10-23,6807,日本航空電子工業
2024-10-23,6999,ＫＯＡ
2024-10-23,7739,キヤノン電子
2024-10-23,8060,キヤノンマーケティングジャパン
2024-10-23,8961,森トラストリート投資法人
2024-10-23,9698,クレオ
2024-10-24,3969,エイトレッド
2024-10-24,4765,ＳＢＩグローバルアセットマネジメント
2024-10-24,5204,石塚硝子
2024-10-24,5576,オービーシステム
2024-10-24,6858,小野測器
2024-10-24,7646,ＰＬＡＮＴ
2024-10-24,7751,キヤノン
2024-10-24,7931,未来工業
2024-10-24,7970,信越ポリマー
2024-10-24,9368,キムラユニティー
2024-10-24,9478,ＳＥホールディングス・アンド・インキュベーションズ
2024-10-24,9733,ナガセ
2024-10-24,9782,ディーエムエス
2024-10-24,9818,大丸エナウィン
2024-10-24,9914,植松商会
2024-10-25,1381,アクシーズ
2024-10-25,2481,タウンニュース社
2024-10-25,2664,カワチ薬品
2024-10-25,2790,ナフコ
2024-10-25,2804,ブルドックソース
2024-10-25,3231,野村不動産ホールディングス
2024-10-25,3912,モバイルファクトリー
2024-10-25,4063,信越化学工業
2024-10-25,4519,中外製薬
2024-10-25,4556,カイノス
2024-10-25,4690,日本パレットプール
2024-10-25,5423,東京製鐵
2024-10-25,5609,日本鋳造
2024-10-25,5906,エムケー精工
2024-10-25,6305,日立建機
2024-10-25,6345,アイチ　コーポレーション
2024-10-25,6629,テクノホライゾン
2024-10-25,6663,太洋テクノレックス
2024-10-25,6954,ファナック
2024-10-25,7175,今村証券
2024-10-25,7199,プレミアグループ
2024-10-25,7422,東邦レマック
2024-10-25,7939,研創
2024-10-25,8595,ジャフコ　グループ
2024-10-25,8707,岩井コスモホールディングス
2024-10-25,8892,エスコン
2024-10-25,9029,ヒガシホールディングス
2024-10-25,9353,櫻島埠頭
2024-10-25,9436,沖縄セルラー電話
2024-10-25,9962,ミスミグループ本社
2024-10-28,1718,美樹工業
2024-10-28,1972,三晃金属工業
2024-10-28,2211,不二家
2024-10-28,2359,コア
2024-10-28,2491,バリューコマース
2024-10-28,2594,キーコーヒー
2024-10-28,3003,ヒューリック
2024-10-28,3132,マクニカホールディングス
2024-10-28,3199,綿半ホールディングス
2024-10-28,3635,コーエーテクモホールディングス
2024-10-28,3771,システムリサーチ
2024-10-28,3778,さくらインターネット
2024-10-28,4205,日本ゼオン
2024-10-28,4507,塩野義製薬
2024-10-28,5279,日本興業
2024-10-28,5332,ＴＯＴＯ
2024-10-28,6230,ＳＡＮＥＩ
2024-10-28,6484,ＫＶＫ
2024-10-28,6508,明電舎
2024-10-28,6617,東光高岳
2024-10-28,6923,スタンレー電気
2024-10-28,6988,日東電工
2024-10-28,7102,日本車輌製造
2024-10-28,7250,太平洋工業
2024-10-28,7299,フジオーゼックス
2024-10-28,7366,ＬＩＴＡＬＩＣＯ
2024-10-28,7477,ムラキ
2024-10-28,7984,コクヨ
2024-10-28,8283,ＰＡＬＴＡＣ
2024-10-28,8698,マネックスグループ
2024-10-28,9158,シーユーシー
2024-10-28,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ
2024-10-28,9629,ピー・シー・エー
2024-10-28,9663,ナガワ
2024-10-28,9701,東京會舘
2024-10-29,1850,南海辰村建設
2024-10-29,1878,大東建託
2024-10-29,1930,北陸電気工事
2024-10-29,1946,トーエネック
2024-10-29,2175,エス・エム・エス
2024-10-29,2212,山崎製パン
2024-10-29,2216,カンロ
2024-10-29,2220,亀田製菓
2024-10-29,2327,日鉄ソリューションズ
2024-10-29,2393,日本ケアサプライ
2024-10-29,2737,トーメンデバイス
2024-10-29,3793,ドリコム
2024-10-29,3911,Ａｉｍｉｎｇ
2024-10-29,4043,トクヤマ
2024-10-29,4107,伊勢化学工業
2024-10-29,4113,田岡化学工業
2024-10-29,4212,積水樹脂
2024-10-29,4290,プレステージ・インターナショナル
2024-10-29,4366,ダイトーケミックス
2024-10-29,4367,広栄化学
2024-10-29,4479,マクアケ
2024-10-29,4498,サイバートラスト
2024-10-29,4684,オービック
2024-10-29,4733,オービックビジネスコンサルタント
2024-10-29,4832,ＪＦＥシステムズ
2024-10-29,4956,コニシ
2024-10-29,5344,ＭＡＲＵＷＡ
2024-10-29,5532,リアルゲイト
2024-10-29,5612,日本鋳鉄管
2024-10-29,5659,日本精線
2024-10-29,5834,ＳＢＩリーシングサービス
2024-10-29,5911,横河ブリッジホールディングス
2024-10-29,6023,ダイハツインフィニアース
2024-10-29,6161,エスティック
2024-10-29,6301,小松製作所
2024-10-29,6337,テセック
2024-10-29,6436,アマノ
2024-10-29,6653,正興電機製作所
2024-10-29,6701,日本電気
2024-10-29,6798,ＳＭＫ
2024-10-29,6861,キーエンス
2024-10-29,6946,日本アビオニクス
2024-10-29,7191,イントラスト
2024-10-29,7276,小糸製作所
2024-10-29,7278,エクセディ
2024-10-29,7309,シマノ
2024-10-29,7551,ウェッズ
2024-10-29,7570,橋本総業ホールディングス
2024-10-29,7908,きもと
2024-10-29,8014,蝶理
2024-10-29,8081,カナデン
2024-10-29,8174,日本瓦斯
2024-10-29,8601,大和証券グループ本社
2024-10-29,8628,松井証券
2024-10-29,8697,日本取引所グループ
2024-10-29,8699,ＨＳホールディングス
2024-10-29,8914,エリアリンク
2024-10-29,9022,東海旅客鉄道
2024-10-29,9037,ハマキョウレックス
2024-10-29,9219,ギックス
2024-10-29,9474,ゼンリン
2024-10-29,9502,中部電力
2024-10-29,9507,四国電力
2024-10-29,9552,クオンツ総研ホールディングス
2024-10-29,9682,ＤＴＳ
2024-10-29,9697,カプコン
2024-10-29,9932,杉本商事
2024-10-29,9991,ジェコス
2024-10-30,1514,住石ホールディングス
2024-10-30,1959,クラフティア
2024-10-30,2002,日清製粉グループ本社
2024-10-30,2127,日本Ｍ＆Ａセンターホールディングス
2024-10-30,2208,ブルボン
2024-10-30,2413,エムスリー
2024-10-30,2428,ウェルネット
2024-10-30,2540,養命酒製造
2024-10-30,2768,双日
2024-10-30,2811,カゴメ
2024-10-30,3079,ディーブイエックス
2024-10-30,3371,ソフトクリエイトホールディングス
2024-10-30,3426,アトムリビンテック
2024-10-30,3529,アツギ
2024-10-30,3553,共和レザー
2024-10-30,3580,小松マテーレ
2024-10-30,3636,三菱総合研究所
2024-10-30,3648,ＡＧＳ
2024-10-30,3839,ＯＤＫソリューションズ
2024-10-30,3850,エヌ・ティ・ティ・データ・イントラマート
2024-10-30,4005,住友化学
2024-10-30,4099,四国化成ホールディングス
2024-10-30,4206,アイカ工業
2024-10-30,4307,野村総合研究所
2024-10-30,4308,Ｊストリーム
2024-10-30,4347,ブロードメディア
2024-10-30,4362,日本精化
2024-10-30,4373,シンプレクス・ホールディングス
2024-10-30,4417,グローバルセキュリティエキスパート
2024-10-30,4461,第一工業製薬
2024-10-30,4503,アステラス製薬
2024-10-30,4506,住友ファーマ
2024-10-30,4552,ＪＣＲファーマ
2024-10-30,4661,オリエンタルランド
2024-10-30,4751,サイバーエージェント
2024-10-30,4816,東映アニメーション
2024-10-30,4826,ＣＩＪ
2024-10-30,5214,日本電気硝子
2024-10-30,5449,大阪製鐵
2024-10-30,5461,中部鋼鈑
2024-10-30,5471,大同特殊鋼
2024-10-30,5484,東北特殊鋼
2024-10-30,5603,虹技
2024-10-30,5819,カナレ電気
2024-10-30,5857,ＡＲＥホールディングス
2024-10-30,5909,コロナ
2024-10-30,5936,東洋シヤッター
2024-10-30,5938,ＬＩＸＩＬ
2024-10-30,5992,中央発條
2024-10-30,5994,ファインシンター
2024-10-30,6196,ストライク
2024-10-30,6419,マースグループホールディングス
2024-10-30,6470,大豊工業
2024-10-30,6501,日立製作所
2024-10-30,6586,マキタ
2024-10-30,6727,ワコム
2024-10-30,6754,アンリツ
2024-10-30,6770,アルプスアルパイン
2024-10-30,6822,大井電気
2024-10-30,6823,リオン
2024-10-30,6857,アドバンテスト
2024-10-30,6864,エヌエフホールディングス
2024-10-30,6912,菊水ホールディングス
2024-10-30,6955,ＦＤＫ
2024-10-30,6971,京セラ
2024-10-30,6995,東海理化電機製作所
2024-10-30,7185,ヒロセ通商
2024-10-30,7211,三菱自動車工業
2024-10-30,7241,フタバ産業
2024-10-30,7283,愛三工業
2024-10-30,7297,カーメイト
2024-10-30,7381,ＣＣＩグループ
2024-10-30,7504,高速
2024-10-30,7508,Ｇ‐７ホールディングス
2024-10-30,7600,日本エム・ディ・エム
2024-10-30,7823,アートネイチャー
2024-10-30,7919,野崎印刷紙業
2024-10-30,8137,サンワテクノス
2024-10-30,8421,信金中央金庫　優先出資証券
2024-10-30,8609,岡三証券グループ
2024-10-30,8613,丸三証券
2024-10-30,8614,東洋証券
2024-10-30,8622,水戸証券
2024-10-30,8624,いちよし証券
2024-10-30,8706,極東証券
2024-10-30,8708,アイザワ証券グループ
2024-10-30,8793,ＮＥＣキャピタルソリューション
2024-10-30,8818,京阪神ビルディング
2024-10-30,9044,南海電気鉄道
2024-10-30,9046,神戸電鉄
2024-10-30,9081,神奈川中央交通
2024-10-30,9380,東海運
2024-10-30,9501,東京電力ホールディングス
2024-10-30,9503,関西電力
2024-10-30,9505,北陸電力
2024-10-30,9531,東京瓦斯
2024-10-30,9533,東邦瓦斯
2024-10-30,9539,京葉瓦斯
2024-10-30,9551,メタウォーター
2024-10-30,9640,セゾンテクノロジー
2024-10-30,9702,アイ・エス・ビー
2024-10-30,9708,帝国ホテル
2024-10-30,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ
2024-10-30,9830,トラスコ中山
2024-10-31,1798,守谷商会
2024-10-31,1911,住友林業
2024-10-31,1934,ユアテック
2024-10-31,1939,四電工
2024-10-31,1941,中電工
2024-10-31,1942,関電工
2024-10-31,1944,きんでん
2024-10-31,1948,弘電社
2024-10-31,1950,日本電設工業
2024-10-31,1964,中外炉工業
2024-10-31,1976,明星工業
2024-10-31,2053,中部飼料
2024-10-31,2109,ＤＭ三井製糖
2024-10-31,2114,フジ日本
2024-10-31,2130,メンバーズ
2024-10-31,2148,アイティメディア
2024-10-31,2152,幼児活動研究会
2024-10-31,2317,システナ
2024-10-31,2326,デジタルアーツ
2024-10-31,2477,手間いらず
2024-10-31,2479,ジェイテック
2024-10-31,2489,アドウェイズ
2024-10-31,2492,インフォマート
2024-10-31,2689,オルバヘルスケアホールディングス
2024-10-31,2692,伊藤忠食品
2024-10-31,2782,セリア
2024-10-31,2883,大冷
2024-10-31,2892,日本食品化工
2024-10-31,2908,フジッコ
2024-10-31,2914,日本たばこ産業
2024-10-31,3004,神栄
2024-10-31,3064,ＭｏｎｏｔａＲＯ
2024-10-31,3092,ＺＯＺＯ
2024-10-31,3104,富士紡ホールディングス
2024-10-31,3116,トヨタ紡織
2024-10-31,3137,ファンデリー
2024-10-31,3153,八洲電機
2024-10-31,3190,ホットマン
2024-10-31,3294,イーグランド
2024-10-31,3352,バッファロー
2024-10-31,3388,明治電機工業
2024-10-31,3433,トーカロ
2024-10-31,3439,三ツ知
2024-10-31,3512,日本フエルト
2024-10-31,3513,イチカワ
2024-10-31,3542,ベガコーポレーション
2024-10-31,3622,ネットイヤーグループ
2024-10-31,3626,ＴＩＳ
2024-10-31,3640,電算
2024-10-31,3762,テクマトリックス
2024-10-31,3776,ブロードバンドタワー
2024-10-31,3799,キーウェアソリューションズ
2024-10-31,3835,ｅＢＡＳＥ
2024-10-31,3836,アバントグループ
2024-10-31,3891,ニッポン高度紙工業
2024-10-31,3946,トーモク
2024-10-31,4045,東亞合成
2024-10-31,4062,イビデン
2024-10-31,4091,日本酸素ホールディングス
2024-10-31,4151,協和キリン
2024-10-31,4204,積水化学工業
2024-10-31,4216,旭有機材
2024-10-31,4220,リケンテクノス
2024-10-31,4228,積水化成品工業
2024-10-31,4229,群栄化学工業
2024-10-31,4248,竹本容器
2024-10-31,4262,ニフティライフスタイル
2024-10-31,4299,ハイマックス
2024-10-31,4318,クイック
2024-10-31,4345,シーティーエス
2024-10-31,4368,扶桑化学工業
2024-10-31,4410,ハリマ化成グループ
2024-10-31,4462,石原ケミカル
2024-10-31,4463,日華化学
2024-10-31,4502,武田薬品工業
2024-10-31,4528,小野薬品工業
2024-10-31,4531,有機合成薬品工業
2024-10-31,4539,日本ケミファ
2024-10-31,4549,栄研化学
2024-10-31,4568,第一三共
2024-10-31,4578,大塚ホールディングス
2024-10-31,4582,シンバイオ製薬
2024-10-31,4617,中国塗料
2024-10-31,4644,イマジニア
2024-10-31,4658,日本空調サービス
2024-10-31,4659,エイジス
2024-10-31,4679,田谷
2024-10-31,4685,菱友システムズ
2024-10-31,4709,ＩＤホールディングス
2024-10-31,4718,早稲田アカデミー
2024-10-31,4761,さくらケーシーエス
2024-10-31,4762,エックスネット
2024-10-31,4768,大塚商会
2024-10-31,4771,エフアンドエム
2024-10-31,4812,電通総研
2024-10-31,4839,ＷＯＷＯＷ
2024-10-31,5187,クリエートメディック
2024-10-31,5257,ノバシステム
2024-10-31,5280,ヨシコン
2024-10-31,5333,日本碍子
2024-10-31,5334,日本特殊陶業
2024-10-31,5388,クニミネ工業
2024-10-31,5440,共英製鋼
2024-10-31,5444,大和工業
2024-10-31,5445,東京鐵鋼
2024-10-31,5458,高砂鐵工
2024-10-31,5464,モリ工業
2024-10-31,5480,日本冶金工業
