
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2025年09月26日","2026年06月06日","1544","1","1544"

決済損益合計
+6576901

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2026/05/28","太陽誘電","6976 ","PTS（O）","信用返済買","無期限","特定","申告","PTS","2026/05/28","売建","100","12931.5","12868.5","1293150","1286850","--","--","--","38","--","1","--","--","--","38","2026/06/01","+6262"
"2026/05/29","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/30","買建","100","4150","3618.2","415000","361820","--","--","--","--","859","27","--","--","--","859","2026/06/02","-54039"
"2026/05/29","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/05/28","買建","100","3703.7","3618.2","370370","361820","--","--","--","--","56","2","--","--","--","56","2026/06/02","-8606"
"2026/05/29","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/30","買建","300","4150","3618.2","1245000","1085460","--","--","--","--","2,578","27","--","--","--","2,578","2026/06/02","-162118"
"2026/06/01","デンカ","4061 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4030","4169.2","403000","416920","--","--","--","--","92","3","--","--","--","92","2026/06/03","+13828"
"2026/06/01","デンカ","4061 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4030","4169.3","403000","416930","--","--","--","--","92","3","--","--","--","92","2026/06/03","+13838"
"2026/06/01","デンカ","4061 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","200","4030","4169.4","806000","833880","--","--","--","--","185","3","--","--","--","185","2026/06/03","+27695"
"2026/06/01","デンカ","4061 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/29","買建","100","4477","4169.1","447700","416910","--","--","--","--","68","2","--","--","--","68","2026/06/03","-30858"
"2026/06/01","デンカ","4061 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4030","4169.2","403000","416920","--","--","--","--","92","3","--","--","--","92","2026/06/03","+13828"
"2026/06/01","野村総合研究所","4307 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/29","買建","400","5038","5264.1","2015200","2105640","--","--","--","--","309","2","--","--","--","309","2026/06/03","+90131"
"2026/06/01","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","4233.5","4115","423350","411500","--","--","--","--","32","1","--","--","--","32","2026/06/03","-11882"
"2026/06/01","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","4207.8","4115.1","420780","411510","--","--","--","--","32","1","--","--","--","32","2026/06/03","-9302"
"2026/06/01","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","200","4208.4","4115.1","841680","823020","--","--","--","--","64","1","--","--","--","64","2026/06/03","-18724"
"2026/06/01","村田製作所","6981 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","9808","9713.3","980800","971330","--","--","--","--","75","1","--","--","--","75","2026/06/03","-9545"
"2026/06/01","村田製作所","6981 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","10989.3","10393.7","1098930","1039370","--","--","--","--","84","1","--","--","--","84","2026/06/03","-59644"
"2026/06/01","村田製作所","6981 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","9806","9713.9","980600","971390","--","--","--","--","75","1","--","--","--","75","2026/06/03","-9285"
"2026/06/01","村田製作所","6981 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","9807","9713.4","980700","971340","--","--","--","--","75","1","--","--","--","75","2026/06/03","-9435"
"2026/06/01","村田製作所","6981 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","9733","9713.9","973300","971390","--","--","--","--","74","1","--","--","--","74","2026/06/03","-1984"
"2026/06/01","武蔵精密工業","7220 ","東証","信用返済売","無期限","特定","申告","東証","2026/05/26","買建","100","6820","9330","682000","933000","--","--","--","--","366","7","--","--","--","366","2026/06/03","+250634"
"2026/06/01","武蔵精密工業","7220 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/25","買建","100","6160","9331","616000","933100","--","--","--","--","378","8","--","--","--","378","2026/06/03","+316722"
"2026/06/01","武蔵精密工業","7220 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/05/25","買建","100","6187","9332","618700","933200","--","--","--","--","379","8","--","--","--","379","2026/06/03","+314121"
"2026/06/01","武蔵精密工業","7220 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/05/25","買建","100","6160","9331","616000","933100","--","--","--","--","378","8","--","--","--","378","2026/06/03","+316722"
"2026/06/01","ソフトバンクグループ","9984 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","200","7890.9","7905.3","1578180","1581060","--","--","--","--","121","1","--","--","--","121","2026/06/03","+2759"
"2026/06/02","ニッポン高度紙工業","3891 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","8029","8132","802900","813200","--","--","--","--","123","2","--","--","--","123","2026/06/04","+10177"
"2026/06/02","住友電気工業","5802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","12965","12988.4","1296500","1298840","--","--","--","--","198","2","--","--","--","198","2026/06/04","+2142"
"2026/06/02","住友電気工業","5802 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","12965","12988.4","1296500","1298840","--","--","--","--","198","2","--","--","--","198","2026/06/04","+2142"
"2026/06/02","ＦＵＪＩ","6134 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8196","7932","819600","793200","--","--","--","--","125","2","--","--","--","125","2026/06/04","-26525"
"2026/06/02","ＦＵＪＩ","6134 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8196","7931","819600","793100","--","--","--","--","125","2","--","--","--","125","2026/06/04","-26625"
"2026/06/02","ＦＵＪＩ","6134 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8196","7933","819600","793300","--","--","--","--","125","2","--","--","--","125","2026/06/04","-26425"
"2026/06/02","ベイカレント","6532 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","6048","6041.8","604800","604180","--","--","--","--","92","2","--","--","--","92","2026/06/04","-712"
"2026/06/02","ベイカレント","6532 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","6048","6040.1","604800","604010","--","--","--","--","92","2","--","--","--","92","2026/06/04","-882"
"2026/06/02","ベイカレント","6532 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","6048","6041.1","604800","604110","--","--","--","--","92","2","--","--","--","92","2026/06/04","-782"
"2026/06/02","ベイカレント","6532 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","6048","6041.1","604800","604110","--","--","--","--","92","2","--","--","--","92","2026/06/04","-782"
"2026/06/02","日本ケミコン","6997 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4380","4834","438000","483400","--","--","--","--","134","4","--","--","--","134","2026/06/04","+45266"
"2026/06/02","日本ケミコン","6997 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/29","買建","100","5030","4832","503000","483200","--","--","--","--","115","3","--","--","--","115","2026/06/04","-19915"
"2026/06/02","日本ケミコン","6997 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","200","4380","4833","876000","966600","--","--","--","--","268","4","--","--","--","268","2026/06/04","+90332"
"2026/06/02","日本ケミコン","6997 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4380","4833","438000","483300","--","--","--","--","134","4","--","--","--","134","2026/06/04","+45166"
"2026/06/02","日本ケミコン","6997 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/05/28","買建","100","4380","4833.5","438000","483350","--","--","--","--","134","4","--","--","--","134","2026/06/04","+45216"
"2026/06/02","日本ケミコン","6997 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","5620","4832.5","562000","483250","--","--","--","--","86","2","--","--","--","86","2026/06/04","-78836"
"2026/06/02","ソフトバンクグループ","9984 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","200","8541","8600","1708200","1720000","--","--","--","--","262","2","--","--","--","262","2026/06/04","+11538"
"2026/06/02","ソフトバンクグループ","9984 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8541","8600","854100","860000","--","--","--","--","131","2","--","--","--","131","2026/06/04","+5769"
"2026/06/03","ＳＨＩＦＴ","3697 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","791.3","710.4","79130","71040","--","--","--","--","12","2","--","--","--","12","2026/06/05","-8102"
"2026/06/03","ＳＨＩＦＴ","3697 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","700","791.3","710.2","553910","497140","--","--","--","--","84","2","--","--","--","84","2026/06/05","-56854"
"2026/06/03","ＳＨＩＦＴ","3697 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","600","791.3","710.5","474780","426300","--","--","--","--","72","2","--","--","--","72","2026/06/05","-48552"
"2026/06/03","ＳＨＩＦＴ","3697 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","800","791.3","710.4","633040","568320","--","--","--","--","97","2","--","--","--","97","2026/06/05","-64817"
"2026/06/03","ＳＨＩＦＴ","3697 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","800","791.3","710.4","633040","568320","--","--","--","--","97","2","--","--","--","97","2026/06/05","-64817"
"2026/06/03","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","900","3210","2960","2889000","2664000","--","--","--","--","443","2","--","--","--","443","2026/06/05","-225443"
"2026/06/03","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","3210","2961","321000","296100","--","--","--","--","49","2","--","--","--","49","2026/06/05","-24949"
"2026/06/03","プレイド","4165 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","645","641","64500","64100","--","--","--","--","9","2","--","--","--","9","2026/06/05","-409"
"2026/06/03","プレイド","4165 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","2000","645","640","1290000","1280000","--","--","--","--","197","2","--","--","--","197","2026/06/05","-10197"
"2026/06/03","プレイド","4165 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","900","645","641","580500","576900","--","--","--","--","89","2","--","--","--","89","2026/06/05","-3689"
"2026/06/03","サイバーエージェント","4751 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","1427","1405.1","142700","140510","--","--","--","--","21","2","--","--","--","21","2026/06/05","-2211"
"2026/06/03","サイバーエージェント","4751 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","1000","1427.5","1405","1427500","1405000","--","--","--","--","219","2","--","--","--","219","2026/06/05","-22719"
"2026/06/03","サイバーエージェント","4751 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","200","1428","1405","285600","281000","--","--","--","--","43","2","--","--","--","43","2026/06/05","-4643"
"2026/06/03","サイバーエージェント","4751 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","300","1427.5","1405.2","428250","421560","--","--","--","--","65","2","--","--","--","65","2026/06/05","-6755"
"2026/06/03","サイバーエージェント","4751 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","1427.5","1405.2","142750","140520","--","--","--","--","21","2","--","--","--","21","2026/06/05","-2251"
"2026/06/03","サイバーエージェント","4751 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","200","1427","1405.2","285400","281040","--","--","--","--","43","2","--","--","--","43","2026/06/05","-4403"
"2026/06/03","サイバーエージェント","4751 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","1427.5","1405","142750","140500","--","--","--","--","21","2","--","--","--","21","2026/06/05","-2271"
"2026/06/04","ニッポン高度紙工業","3891 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8030","8330","803000","833000","--","--","--","--","369","6","--","--","--","369","2026/06/08","+29631"
"2026/06/04","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/03","買建","100","8460","8330","846000","833000","--","--","--","--","259","4","--","--","--","259","2026/06/08","-13259"
"2026/06/04","ニッポン高度紙工業","3891 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8030","8330","803000","833000","--","--","--","--","369","6","--","--","--","369","2026/06/08","+29631"
"2026/06/04","ニッポン高度紙工業","3891 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","8030","8242","803000","824200","--","--","--","--","369","6","--","--","--","369","2026/06/08","+20831"
"2026/06/04","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2002.9","2451.1","200290","245110","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44728"
"2026/06/04","ラサ工業","4022 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452.5","200300","245250","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44858"
"2026/06/04","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2002.8","2451.1","200280","245110","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44738"
"2026/06/04","ラサ工業","4022 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","200","2003","2451.1","400600","490220","--","--","--","--","184","6","--","--","--","184","2026/06/08","+89436"
"2026/06/04","ラサ工業","4022 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","2153","2452","215300","245200","--","--","--","--","82","5","--","--","--","82","2026/06/08","+29818"
"2026/06/04","ラサ工業","4022 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/02","買建","100","2153","2451.1","215300","245110","--","--","--","--","82","5","--","--","--","82","2026/06/08","+29728"
"2026/06/04","ラサ工業","4022 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452.3","200300","245230","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44838"
"2026/06/04","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452.4","200300","245240","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44848"
"2026/06/04","ラサ工業","4022 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452.4","200300","245240","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44848"
"2026/06/04","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452","200300","245200","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44808"
"2026/06/04","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2003","2452.1","200300","245210","--","--","--","--","92","6","--","--","--","92","2026/06/08","+44818"
"2026/06/04","ＳＷＣＣ","5805 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/02","買建","100","15630","15203","1563000","1520300","--","--","--","--","599","5","--","--","--","599","2026/06/08","-43299"
"2026/06/04","日本電子材料","6855 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/03","買建","100","7750","7741","775000","774100","--","--","--","--","237","4","--","--","--","237","2026/06/08","-1137"
"2026/06/04","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/24","買建","1000","126.7","70.4","126700","70400","--","--","--","--","728","75","--","--","--","728","2026/06/08","-57028"
"2026/06/05","ＴＯＴＯ","5332 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/03","買建","200","7926","7868","1585200","1573600","--","--","--","--","608","5","--","--","--","608","2026/06/09","-12208"
"2026/06/05","ＴＯＴＯ","5332 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/03","買建","100","7926","7868.1","792600","786810","--","--","--","--","304","5","--","--","--","304","2026/06/09","-6094"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2119.7","2278.2","211970","227820","--","--","--","--","113","7","--","--","--","113","2026/06/09","+15737"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","2303.6","2278.1","230360","227810","--","--","--","--","35","2","--","--","--","35","2026/06/09","-2585"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","200","2107","2278.2","421400","455640","--","--","--","--","226","7","--","--","--","226","2026/06/09","+34014"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","100","2107","2278.5","210700","227850","--","--","--","--","113","7","--","--","--","113","2026/06/09","+17037"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","200","2120","2278.1","424000","455620","--","--","--","--","227","7","--","--","--","227","2026/06/09","+31393"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2119.9","2278.2","211990","227820","--","--","--","--","113","7","--","--","--","113","2026/06/09","+15717"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","2212.4","2278.2","221240","227820","--","--","--","--","33","2","--","--","--","33","2026/06/09","+6547"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","2298.8","2278.1","229880","227810","--","--","--","--","35","2","--","--","--","35","2026/06/09","-2105"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2119.4","2278.2","211940","227820","--","--","--","--","113","7","--","--","--","113","2026/06/09","+15767"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2119.9","2278.3","211990","227830","--","--","--","--","113","7","--","--","--","113","2026/06/09","+15727"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/06/01","買建","200","2107","2278.3","421400","455660","--","--","--","--","226","7","--","--","--","226","2026/06/09","+34034"
"2026/06/05","ジャパンマテリアル","6055 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","2305","2278","230500","227800","--","--","--","--","35","2","--","--","--","35","2026/06/09","-2735"
"2026/06/05","ジャパンマテリアル","6055 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/06/01","買建","100","2119.9","2278.3","211990","227830","--","--","--","--","113","7","--","--","--","113","2026/06/09","+15727"
"2026/06/05","ＴＯＷＡ","6315 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/03","買建","100","3014","3262","301400","326200","--","--","--","--","115","5","--","--","--","115","2026/06/09","+24685"
"2026/06/05","ＴＯＷＡ","6315 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/03","買建","600","3014","3262","1808400","1957200","--","--","--","--","693","5","--","--","--","693","2026/06/09","+148107"
"2026/06/05","ＴＯＷＡ","6315 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","3097","3261.5","309700","326150","--","--","--","--","47","2","--","--","--","47","2026/06/09","+16403"
"2026/06/05","ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ","6525 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","8437.4","8041.5","843740","804150","--","--","--","--","129","2","--","--","--","129","2026/06/09","-39719"
"2026/06/05","ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ","6525 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","8432","8041.5","843200","804150","--","--","--","--","129","2","--","--","--","129","2026/06/09","-39179"


"2026/06/08","荏原製作所","6361 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","5396.7","5016.2","539670","501620","--","--","--","--","82","2","--","--","--","82","2026/06/10","-38132"
"2026/06/08","荏原製作所","6361 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","5398.9","5016.2","539890","501620","--","--","--","--","82","2","--","--","--","82","2026/06/10","-38352"
"2026/06/08","竹内製作所","6432 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","7777","7523","777700","752300","--","--","--","--","119","2","--","--","--","119","2026/06/10","-25519"
"2026/06/08","竹内製作所","6432 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","7790","7523","779000","752300","--","--","--","--","119","2","--","--","--","119","2026/06/10","-26819"
"2026/06/08","竹内製作所","6432 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","7539","7533","753900","753300","--","--","--","--","173","3","--","--","--","173","2026/06/10","-773"
"2026/06/08","竹内製作所","6432 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","7778","7532","777800","753200","--","--","--","--","119","2","--","--","--","119","2026/06/10","-24719"
"2026/06/08","竹内製作所","6432 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","7790","7522","779000","752200","--","--","--","--","119","2","--","--","--","119","2026/06/10","-26919"
"2026/06/08","日本電子材料","6855 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/03","買建","300","7767","6950","2330100","2085000","--","--","--","--","1,072","6","--","--","--","1,072","2026/06/10","-246172"
"2026/06/08","ニチコン","6996 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","100","4345","4035","434500","403500","--","--","--","--","99","3","--","--","--","99","2026/06/10","-31099"
"2026/06/08","ニチコン","6996 ","東証","信用返済売","無期限","特定","申告","PTS","2026/06/04","買建","100","4340","4040","434000","404000","--","--","--","--","99","3","--","--","--","99","2026/06/10","-30099"
"2026/06/08","ニチコン","6996 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","100","4340","4040.5","434000","404050","--","--","--","--","99","3","--","--","--","99","2026/06/10","-30049"
"2026/06/08","ニチコン","6996 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","100","4345","4040","434500","404000","--","--","--","--","99","3","--","--","--","99","2026/06/10","-30599"
"2026/06/08","ニチコン","6996 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/04","買建","200","4340","4040","868000","808000","--","--","--","--","199","3","--","--","--","199","2026/06/10","-60199"
"2026/06/08","ニチコン","6996 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/05","買建","100","4375","4035","437500","403500","--","--","--","--","67","2","--","--","--","67","2026/06/10","-34067"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/16","買建","200","94.6","78.1","18920","15620","--","--","110","--","75","52","--","--","--","185","2026/06/10","-3485"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/24","買建","1600","125.6","78.1","200960","124960","--","--","352","--","1,187","77","--","--","--","1,539","2026/06/10","-77539"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","100","71.8","78.1","7180","7810","--","--","--","--","1","2","--","--","--","1","2026/06/10","+629"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/05/27","買建","1000","75.8","78.1","75800","78100","--","--","--","--","75","13","--","--","--","75","2026/06/10","+2225"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/03","買建","800","117.8","78.1","94240","62480","--","--","220","--","469","65","--","--","--","689","2026/06/10","-32449"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/05/26","買建","2000","75.9","78.1","151800","156200","--","--","--","--","163","14","--","--","--","163","2026/06/10","+4237"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/15","買建","1990","97.4","78.1","193826","155419","--","--","218","--","817","55","--","--","--","1,035","2026/06/10","-39442"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/05/15","買建","4000","86.3","78.1","345200","312400","--","--","--","--","609","23","--","--","--","609","2026/06/10","-33409"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/24","買建","5000","126.7","78.1","633500","390500","--","--","--","--","3,741","77","--","--","--","3,741","2026/06/10","-246741"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/03","買建","1000","68.2","78.1","68200","78100","--","--","--","--","31","6","--","--","--","31","2026/06/10","+9869"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/20","買建","2000","95.1","78.1","190200","156200","--","--","220","--","729","50","--","--","--","949","2026/06/10","-34949"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/30","買建","400","94","78.1","37600","31240","--","--","110","--","100","35","--","--","--","210","2026/06/10","-6570"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","7000","71.9","78.1","503300","546700","--","--","--","--","77","2","--","--","--","77","2026/06/10","+43323"
"2026/06/08","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/05","買建","900","71.8","78.1","64620","70290","--","--","--","--","9","2","--","--","--","9","2026/06/10","+5661"
"2026/06/09","味の素","2802 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/06/08","買建","100","4806","4754.4","480600","475440","--","--","--","--","73","2","--","--","--","73","2026/06/11","-5233"
"2026/06/09","味の素","2802 ","東証","信用返済売","無期限","特定","申告","東証","2026/06/08","買建","100","4806","4754","480600","475400","--","--","--","--","73","2","--","--","--","73","2026/06/11","-5273"
"2026/06/09","味の素","2802 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/06/08","買建","100","4806","4754.1","480600","475410","--","--","--","--","73","2","--","--","--","73","2026/06/11","-5263"
"2026/06/09","味の素","2802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/06/09","買建","100","4805.2","4754.4","480520","475440","--","--","--","--","36","1","--","--","--","36","2026/06/11","-5116"
