ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,9638171.0000,960000,20260717

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,3000.0000000000,9200
7730,MANI INC,JP3869920003,TSE,JPY,8800.0000000000,1601
7741,HOYA CORP,JP3837800006,TSE,JPY,1500.0000000000,25050
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,1100.0000000000,3468
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,14600.0000000000,4108
7846,PILOT CORP (NEW),JP3780610006,TSE,JPY,3300.0000000000,1807.5
7936,ASICS CORP,JP3118000003,TSE,JPY,22000.0000000000,4976
8001,ITOCHU CORP,JP3143600009,TSE,JPY,15600.0000000000,1919.5
8002,MARUBENI CORP,JP3877600001,TSE,JPY,1500.0000000000,5084
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,10500.0000000000,6209
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,200.0000000000,70890
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1583
8111,GOLDWIN INC,JP3306600002,TSE,JPY,16400.0000000000,2276
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,8000.0000000000,3629
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,26600.0000000000,1836.5
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,15000.0000000000,7600
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,10100.0000000000,3825
9433,KDDI CORP,JP3496400007,TSE,JPY,3500.0000000000,2844
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,11000.0000000000,3279
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,2000.0000000000,18225
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2368
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,78840
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,24200.0000000000,5961
